time,best_bid,best_ask
1631435302.431573,180.68000000,180.69000000
1631435302.5318851,180.68000000,180.76000000
1631435302.6337972,180.68000000,180.76000000
1631435302.734313,180.68000000,180.76000000
1631435302.8351629,180.68000000,180.76000000
1631435302.945129,180.68000000,180.74000000
1631435303.052185,180.68000000,180.74000000
1631435303.133473,180.68000000,180.74000000
1631435303.232865,180.68000000,180.74000000
1631435303.33442,180.68000000,180.77000000
1631435303.434121,180.70000000,180.76000000
1631435303.5321238,180.72000000,180.77000000
1631435303.632579,180.74000000,180.79000000
1631435303.732578,180.74000000,180.80000000
1631435303.838798,180.74000000,180.80000000
1631435303.9326122,180.74000000,180.80000000
1631435304.032449,180.74000000,180.79000000
1631435304.138326,180.74000000,180.79000000
1631435304.232821,180.74000000,180.79000000
1631435304.332475,180.71000000,180.79000000
1631435304.43262,180.72000000,180.79000000
1631435304.544495,180.71000000,180.79000000
1631435304.633728,180.71000000,180.79000000
1631435304.732744,180.71000000,180.79000000
1631435304.833854,180.72000000,180.79000000
1631435304.933507,180.72000000,180.79000000
1631435305.0334048,180.72000000,180.80000000
1631435305.139456,180.73000000,180.80000000
1631435305.238938,180.73000000,180.79000000
1631435305.338455,180.74000000,180.79000000
1631435305.439062,180.73000000,180.79000000
1631435305.5381582,180.73000000,180.78000000
1631435305.638277,180.73000000,180.79000000
1631435305.738728,180.72000000,180.79000000
1631435305.8785322,180.72000000,180.79000000
1631435305.979689,180.72000000,180.79000000
1631435306.078563,180.72000000,180.79000000
1631435306.180777,180.72000000,180.79000000
1631435306.2795022,180.72000000,180.79000000
1631435306.378836,180.75000000,180.80000000
1631435306.480065,180.72000000,180.82000000
1631435306.5813708,180.72000000,180.81000000
1631435306.68032,180.73000000,180.81000000
1631435306.826118,180.73000000,180.81000000
1631435306.887776,180.73000000,180.81000000
1631435306.98442,180.73000000,180.81000000
1631435307.080995,180.73000000,180.81000000
1631435307.180706,180.73000000,180.81000000
1631435307.2804182,180.73000000,180.81000000
1631435307.380469,180.73000000,180.81000000
1631435307.4804952,180.73000000,180.81000000
1631435307.580853,180.73000000,180.81000000
1631435307.681112,180.78000000,180.81000000
1631435307.7811048,180.78000000,180.83000000
1631435307.880985,180.78000000,180.81000000
1631435307.981837,180.78000000,180.81000000
1631435308.081415,180.77000000,180.81000000
1631435308.181234,180.77000000,180.81000000
1631435308.28075,180.77000000,180.81000000
1631435308.381715,180.77000000,180.81000000
1631435308.48142,180.72000000,180.81000000
1631435308.582471,180.72000000,180.81000000
1631435308.681726,180.70000000,180.78000000
1631435308.7818182,180.70000000,180.77000000
1631435308.8826392,180.70000000,180.77000000
1631435308.983934,180.70000000,180.78000000
1631435309.083374,180.70000000,180.78000000
1631435309.188928,180.70000000,180.78000000
1631435309.2895,180.70000000,180.80000000
1631435309.3838022,180.70000000,180.80000000
1631435309.537106,180.70000000,180.80000000
1631435309.6371222,180.70000000,180.80000000
1631435309.683622,180.70000000,180.77000000
1631435309.826273,180.70000000,180.76000000
1631435309.884377,180.68000000,180.76000000
1631435309.9831622,180.68000000,180.76000000
1631435310.083781,180.68000000,180.76000000
1631435310.1846368,180.68000000,180.76000000
1631435310.285008,180.69000000,180.76000000
1631435310.384117,180.69000000,180.76000000
1631435310.484263,180.70000000,180.76000000
1631435310.583943,180.70000000,180.76000000
1631435310.6864278,180.70000000,180.76000000
1631435310.784344,180.69000000,180.76000000
1631435310.8848221,180.69000000,180.76000000
1631435310.985455,180.69000000,180.76000000
1631435311.0852191,180.68000000,180.76000000
1631435311.185285,180.68000000,180.76000000
1631435311.284964,180.68000000,180.76000000
1631435311.385513,180.68000000,180.74000000
1631435311.4847438,180.68000000,180.74000000
1631435311.584595,180.68000000,180.74000000
1631435311.685499,180.68000000,180.74000000
1631435311.7898922,180.68000000,180.72000000
1631435311.8915079,180.68000000,180.72000000
1631435311.98942,180.68000000,180.72000000
1631435312.0898821,180.68000000,180.72000000
1631435312.194954,180.68000000,180.72000000
1631435312.294626,180.68000000,180.72000000
1631435312.393613,180.68000000,180.72000000
1631435312.494238,180.68000000,180.72000000
1631435312.593919,180.68000000,180.72000000
1631435312.694604,180.68000000,180.72000000
1631435312.826261,180.68000000,180.72000000
1631435312.894392,180.69000000,180.71000000
1631435312.993669,180.69000000,180.71000000
1631435313.094605,180.69000000,180.71000000
1631435313.197532,180.69000000,180.71000000
1631435313.294826,180.69000000,180.71000000
1631435313.394785,180.69000000,180.71000000
1631435313.494933,180.69000000,180.71000000
1631435313.594413,180.69000000,180.71000000
1631435313.694849,180.69000000,180.71000000
1631435313.7950358,180.69000000,180.71000000
1631435313.896369,180.69000000,180.71000000
1631435314.000684,180.74000000,180.76000000
1631435314.104146,180.74000000,180.76000000
1631435314.1966422,180.74000000,180.76000000
1631435314.295647,180.74000000,180.76000000
1631435314.397417,180.74000000,180.81000000
1631435314.4957418,180.77000000,180.80000000
1631435314.5951,180.77000000,180.80000000
1631435314.696216,180.77000000,180.80000000
1631435314.796265,180.77000000,180.80000000
1631435314.896775,180.75000000,180.80000000
1631435314.9969852,180.69000000,180.79000000
1631435315.095721,180.72000000,180.79000000
1631435315.1966321,180.72000000,180.79000000
1631435315.2964852,180.72000000,180.79000000
1631435315.396974,180.72000000,180.79000000
1631435315.496208,180.72000000,180.79000000
1631435315.595872,180.72000000,180.79000000
1631435315.696836,180.72000000,180.79000000
1631435315.8326201,180.72000000,180.79000000
1631435315.897374,180.70000000,180.79000000
1631435315.9969459,180.70000000,180.79000000
1631435316.096273,180.69000000,180.79000000
1631435316.197618,180.68000000,180.78000000
1631435316.297806,180.68000000,180.79000000
1631435316.3975239,180.68000000,180.78000000
1631435316.498419,180.68000000,180.76000000
1631435316.599929,180.69000000,180.77000000
1631435316.697089,180.68000000,180.77000000
1631435316.7977622,180.68000000,180.77000000
1631435316.897213,180.69000000,180.77000000
1631435316.999053,180.69000000,180.77000000
1631435317.097329,180.69000000,180.77000000
1631435317.198434,180.68000000,180.77000000
1631435317.2982101,180.68000000,180.77000000
1631435317.3980439,180.68000000,180.77000000
1631435317.498764,180.68000000,180.77000000
1631435317.599304,180.68000000,180.77000000
1631435317.698487,180.68000000,180.75000000
1631435317.797934,180.68000000,180.74000000
1631435317.897696,180.68000000,180.74000000
1631435318.19904,180.68000000,180.74000000
1631435318.228692,180.68000000,180.74000000
1631435318.376416,180.68000000,180.74000000
1631435318.476253,180.68000000,180.74000000
1631435318.5764182,180.69000000,180.72000000
1631435318.676312,180.69000000,180.72000000
1631435318.8406599,180.69000000,180.72000000
1631435318.9072719,180.69000000,180.72000000
1631435319.085796,180.69000000,180.72000000
1631435319.191633,180.68000000,180.72000000
1631435319.286311,180.68000000,180.72000000
1631435319.384732,180.68000000,180.72000000
1631435319.4874072,180.68000000,180.72000000
1631435319.5860732,180.68000000,180.72000000
1631435319.686932,180.68000000,180.72000000
1631435319.786718,180.68000000,180.72000000
1631435319.961592,180.68000000,180.72000000
1631435320.0608158,180.68000000,180.72000000
1631435320.160832,180.68000000,180.72000000
1631435320.261549,180.68000000,180.72000000
1631435320.361057,180.68000000,180.72000000
1631435320.460035,180.68000000,180.72000000
1631435320.5610821,180.68000000,180.70000000
1631435320.661487,180.68000000,180.70000000
1631435320.7618828,180.68000000,180.69000000
1631435320.86182,180.68000000,180.69000000
1631435320.976397,180.68000000,180.69000000
1631435321.076407,180.68000000,180.69000000
1631435321.1618571,180.68000000,180.69000000
1631435321.2616918,180.68000000,180.69000000
1631435321.376406,180.68000000,180.69000000
1631435321.4765801,180.68000000,180.69000000
1631435321.5832372,180.68000000,180.69000000
1631435321.684452,180.68000000,180.69000000
1631435321.827023,180.68000000,180.69000000
1631435321.8930712,180.68000000,180.71000000
1631435321.988724,180.68000000,180.71000000
1631435322.08339,180.68000000,180.71000000
1631435322.193441,180.68000000,180.71000000
1631435322.283914,180.68000000,180.71000000
1631435322.38374,180.68000000,180.71000000
1631435322.48451,180.68000000,180.71000000
1631435322.583507,180.68000000,180.71000000
1631435322.684778,180.68000000,180.71000000
1631435322.792804,180.68000000,180.71000000
1631435322.883882,180.68000000,180.71000000
1631435322.985544,180.68000000,180.71000000
1631435323.0838568,180.68000000,180.71000000
1631435323.1904562,180.68000000,180.71000000
1631435323.284512,180.68000000,180.71000000
1631435323.384093,180.68000000,180.71000000
1631435323.4842129,180.68000000,180.71000000
1631435323.5847528,180.68000000,180.71000000
1631435323.684323,180.69000000,180.71000000
1631435323.785491,180.69000000,180.71000000
1631435323.885695,180.69000000,180.71000000
1631435323.985713,180.69000000,180.71000000
1631435324.0851269,180.70000000,180.76000000
1631435324.1905751,180.70000000,180.76000000
1631435324.285408,180.70000000,180.76000000
1631435324.386104,180.71000000,180.77000000
1631435324.4856079,180.72000000,180.77000000
1631435324.585514,180.72000000,180.77000000
1631435324.6933692,180.72000000,180.77000000
1631435324.828985,180.69000000,180.77000000
1631435324.890037,180.69000000,180.77000000
1631435324.986401,180.69000000,180.77000000
1631435325.0869539,180.69000000,180.75000000
1631435325.195725,180.69000000,180.75000000
1631435325.286773,180.68000000,180.71000000
1631435325.3865888,180.68000000,180.69000000
1631435325.486295,180.68000000,180.73000000
1631435325.5871701,180.68000000,180.73000000
1631435325.6869419,180.68000000,180.73000000
1631435325.787752,180.68000000,180.73000000
1631435325.8875678,180.68000000,180.73000000
1631435325.987017,180.68000000,180.73000000
1631435326.087583,180.68000000,180.73000000
1631435326.195914,180.68000000,180.73000000
1631435326.2892659,180.68000000,180.73000000
1631435326.3917692,180.68000000,180.73000000
1631435326.495153,180.68000000,180.74000000
1631435326.588219,180.68000000,180.73000000
1631435326.688193,180.68000000,180.73000000
1631435326.7882,180.68000000,180.73000000
1631435326.889312,180.68000000,180.73000000
1631435326.988999,180.68000000,180.71000000
1631435327.0892,180.68000000,180.71000000
1631435327.1896079,180.68000000,180.72000000
1631435327.29123,180.68000000,180.72000000
1631435327.390184,180.68000000,180.72000000
1631435327.4901571,180.68000000,180.72000000
1631435327.638338,180.68000000,180.71000000
1631435327.738923,180.68000000,180.70000000
1631435327.8582,180.68000000,180.70000000
1631435327.9472718,180.68000000,180.70000000
1631435328.044599,180.68000000,180.70000000
1631435328.139097,180.68000000,180.72000000
1631435328.238981,180.68000000,180.72000000
1631435328.3436642,180.68000000,180.72000000
1631435328.438962,180.68000000,180.72000000
1631435328.541306,180.70000000,180.72000000
1631435328.641328,180.70000000,180.72000000
1631435328.7444758,180.70000000,180.72000000
1631435328.839814,180.68000000,180.72000000
1631435328.939305,180.68000000,180.72000000
1631435329.0406241,180.68000000,180.72000000
1631435329.139599,180.68000000,180.72000000
1631435329.240502,180.68000000,180.72000000
1631435329.33953,180.68000000,180.72000000
1631435329.4411452,180.68000000,180.72000000
1631435329.539597,180.68000000,180.69000000
1631435329.640264,180.68000000,180.69000000
1631435329.839294,180.68000000,180.69000000
1631435329.941466,180.68000000,180.69000000
1631435330.040828,180.68000000,180.69000000
1631435330.143496,180.68000000,180.69000000
1631435330.240118,180.68000000,180.69000000
1631435330.343041,180.68000000,180.69000000
1631435330.4403808,180.68000000,180.69000000
1631435330.5403361,180.68000000,180.69000000
1631435330.642175,180.68000000,180.69000000
1631435330.7411032,180.68000000,180.69000000
1631435330.887649,180.63000000,180.69000000
1631435330.953726,180.63000000,180.69000000
1631435331.047054,180.64000000,180.71000000
1631435331.1450791,180.64000000,180.71000000
1631435331.249145,180.64000000,180.71000000
1631435331.349896,180.64000000,180.71000000
1631435331.4496891,180.64000000,180.71000000
1631435331.5503428,180.64000000,180.70000000
1631435331.649367,180.64000000,180.70000000
1631435331.750889,180.63000000,180.70000000
1631435331.850223,180.63000000,180.70000000
1631435331.952568,180.63000000,180.70000000
1631435332.052247,180.63000000,180.70000000
1631435332.2765539,180.63000000,180.70000000
1631435332.376508,180.63000000,180.70000000
1631435332.476515,180.65000000,180.71000000
1631435332.576548,180.65000000,180.71000000
1631435332.6765618,180.65000000,180.71000000
1631435332.776472,180.65000000,180.71000000
1631435332.8764522,180.65000000,180.71000000
1631435332.9765859,180.63000000,180.71000000
1631435333.076434,180.63000000,180.69000000
1631435333.176544,180.63000000,180.67000000
1631435333.2765398,180.63000000,180.67000000
1631435333.376671,180.63000000,180.67000000
1631435333.4736419,180.63000000,180.67000000
1631435333.573189,180.60000000,180.67000000
1631435333.673219,180.60000000,180.67000000
1631435333.774634,180.60000000,180.67000000
1631435333.878588,180.60000000,180.67000000
1631435333.983681,180.60000000,180.67000000
1631435334.073328,180.60000000,180.67000000
1631435334.19891,180.60000000,180.67000000
1631435334.298825,180.60000000,180.67000000
1631435334.3971,180.60000000,180.67000000
1631435334.497727,180.60000000,180.67000000
1631435334.598467,180.60000000,180.67000000
1631435334.723306,180.60000000,180.67000000
1631435334.8121028,180.53000000,180.65000000
1631435334.912847,180.53000000,180.64000000
1631435335.0128498,180.53000000,180.65000000
1631435335.112768,180.53000000,180.63000000
1631435335.2128031,180.54000000,180.62000000
1631435335.31309,180.54000000,180.59000000
1631435335.4127738,180.54000000,180.59000000
1631435335.512455,180.54000000,180.59000000
1631435335.623326,180.54000000,180.59000000
1631435335.7125828,180.54000000,180.59000000
1631435335.823426,180.54000000,180.59000000
1631435335.92343,180.54000000,180.59000000
1631435336.023322,180.54000000,180.59000000
1631435336.1233861,180.54000000,180.59000000
1631435336.2233112,180.54000000,180.59000000
1631435336.323275,180.54000000,180.63000000
1631435336.4126122,180.54000000,180.63000000
1631435336.5233228,180.54000000,180.63000000
1631435336.623311,180.54000000,180.63000000
1631435336.723279,180.54000000,180.63000000
1631435336.850558,180.54000000,180.63000000
1631435336.92435,180.54000000,180.63000000
1631435337.023283,180.54000000,180.63000000
1631435337.123275,180.54000000,180.61000000
1631435337.223325,180.54000000,180.59000000
1631435337.312879,180.54000000,180.59000000
1631435337.42324,180.54000000,180.58000000
1631435337.5232818,180.54000000,180.58000000
1631435337.612848,180.53000000,180.58000000
1631435337.723361,180.53000000,180.58000000
1631435337.823331,180.53000000,180.58000000
1631435337.9733062,180.53000000,180.58000000
1631435338.07325,180.53000000,180.58000000
1631435338.1732302,180.53000000,180.58000000
1631435338.2732658,180.53000000,180.64000000
1631435338.411236,180.53000000,180.64000000
1631435338.511877,180.53000000,180.64000000
1631435338.611669,180.53000000,180.64000000
1631435338.712416,180.53000000,180.64000000
1631435338.813045,180.53000000,180.63000000
1631435338.912534,180.53000000,180.64000000
1631435339.023326,180.53000000,180.63000000
1631435339.112281,180.53000000,180.64000000
1631435339.211403,180.56000000,180.67000000
1631435339.311774,180.59000000,180.69000000
1631435339.43666,180.63000000,180.69000000
1631435339.526691,180.64000000,180.70000000
1631435339.611066,180.64000000,180.70000000
1631435339.711827,180.61000000,180.70000000
1631435339.8606641,180.61000000,180.68000000
1631435339.9234219,180.56000000,180.68000000
1631435340.013163,180.56000000,180.67000000
1631435340.123414,180.56000000,180.68000000
1631435340.223304,180.56000000,180.67000000
1631435340.3234391,180.56000000,180.68000000
1631435340.411671,180.56000000,180.68000000
1631435340.511904,180.56000000,180.68000000
1631435340.623378,180.56000000,180.68000000
1631435340.71213,180.56000000,180.68000000
1631435340.812532,180.57000000,180.68000000
1631435340.912724,180.57000000,180.68000000
1631435341.012418,180.57000000,180.68000000
1631435341.112052,180.58000000,180.68000000
1631435341.223434,180.58000000,180.68000000
1631435341.323319,180.58000000,180.68000000
1631435341.412678,180.58000000,180.68000000
1631435341.5128498,180.60000000,180.68000000
1631435341.623378,180.62000000,180.68000000
1631435341.7233238,180.62000000,180.69000000
1631435341.8130062,180.62000000,180.69000000
1631435341.923367,180.62000000,180.69000000
1631435342.013054,180.62000000,180.70000000
1631435342.123383,180.62000000,180.70000000
1631435342.2232242,180.62000000,180.70000000
1631435342.32339,180.62000000,180.70000000
1631435342.4233768,180.62000000,180.70000000
1631435342.523403,180.62000000,180.70000000
1631435342.6233249,180.62000000,180.70000000
1631435342.723271,180.64000000,180.69000000
1631435342.873316,180.64000000,180.69000000
1631435342.923437,180.64000000,180.70000000
1631435343.023405,180.65000000,180.70000000
1631435343.123314,180.65000000,180.70000000
1631435343.223378,180.65000000,180.70000000
1631435343.323315,180.65000000,180.70000000
1631435343.423337,180.65000000,180.70000000
1631435343.523347,180.65000000,180.70000000
1631435343.624198,180.65000000,180.70000000
1631435343.7233438,180.65000000,180.70000000
1631435343.823318,180.64000000,180.70000000
1631435343.923368,180.66000000,180.70000000
1631435344.023349,180.66000000,180.70000000
1631435344.153085,180.66000000,180.70000000
1631435344.257501,180.63000000,180.70000000
1631435344.354972,180.63000000,180.70000000
1631435344.454067,180.63000000,180.70000000
1631435344.554128,180.63000000,180.68000000
1631435344.654165,180.62000000,180.68000000
1631435344.9298859,180.62000000,180.68000000
1631435344.973326,180.62000000,180.68000000
1631435345.073347,180.62000000,180.67000000
1631435345.173373,180.62000000,180.67000000
1631435345.27339,180.63000000,180.67000000
1631435345.3733969,180.62000000,180.67000000
1631435345.473393,180.62000000,180.67000000
1631435345.573389,180.62000000,180.67000000
1631435345.673383,180.62000000,180.67000000
1631435345.773516,180.62000000,180.67000000
1631435345.879667,180.60000000,180.65000000
1631435345.9733791,180.57000000,180.64000000
1631435346.073375,180.58000000,180.64000000
1631435346.223493,180.59000000,180.64000000
1631435346.36093,180.59000000,180.67000000
1631435346.373476,180.59000000,180.64000000
1631435346.4733472,180.69000000,180.70000000
1631435346.586315,180.69000000,180.70000000
1631435346.6752892,180.60000000,180.69000000
1631435346.7734241,180.60000000,180.69000000
1631435346.873442,180.61000000,180.69000000
1631435346.974402,180.61000000,180.69000000
1631435347.075391,180.61000000,180.69000000
1631435347.178358,180.63000000,180.71000000
1631435347.282071,180.63000000,180.71000000
1631435347.3734741,180.63000000,180.71000000
1631435347.474339,180.63000000,180.71000000
1631435347.5733812,180.67000000,180.71000000
1631435347.674633,180.70000000,180.71000000
1631435347.77358,180.71000000,180.72000000
1631435347.873375,180.71000000,180.72000000
1631435347.973525,180.71000000,180.72000000
1631435348.07351,180.71000000,180.72000000
1631435348.174561,180.70000000,180.72000000
1631435348.287607,180.70000000,180.72000000
1631435348.373656,180.70000000,180.72000000
1631435348.4740102,180.70000000,180.72000000
1631435348.575395,180.70000000,180.72000000
1631435348.674622,180.70000000,180.72000000
1631435348.7758,180.70000000,180.72000000
1631435348.898219,180.70000000,180.72000000
1631435348.980897,180.70000000,180.72000000
1631435349.0742311,180.70000000,180.72000000
1631435349.1738439,180.67000000,180.72000000
1631435349.276481,180.67000000,180.72000000
1631435349.382575,180.67000000,180.72000000
1631435349.509312,180.67000000,180.72000000
1631435349.5850282,180.67000000,180.72000000
1631435349.829942,180.67000000,180.72000000
1631435349.929672,180.70000000,180.72000000
1631435350.0300128,180.70000000,180.72000000
1631435350.1493912,180.70000000,180.72000000
1631435350.249772,180.70000000,180.72000000
1631435350.353806,180.70000000,180.72000000
1631435350.454923,180.70000000,180.72000000
1631435350.5500422,180.70000000,180.72000000
1631435350.695978,180.70000000,180.72000000
1631435350.852389,180.70000000,180.72000000
1631435350.951962,180.67000000,180.72000000
1631435351.051827,180.68000000,180.72000000
1631435351.152817,180.68000000,180.72000000
1631435351.252019,180.68000000,180.72000000
1631435351.353454,180.71000000,180.72000000
1631435351.4526458,180.71000000,180.72000000
1631435351.5534642,180.69000000,180.72000000
1631435351.687259,180.69000000,180.72000000
1631435351.7863622,180.69000000,180.72000000
1631435351.8937879,180.69000000,180.72000000
1631435351.992476,180.66000000,180.72000000
1631435352.0859258,180.66000000,180.72000000
1631435352.1866372,180.66000000,180.72000000
1631435352.3003058,180.66000000,180.72000000
1631435352.423546,180.66000000,180.72000000
1631435352.523574,180.66000000,180.72000000
1631435352.6133828,180.66000000,180.72000000
1631435352.723418,180.70000000,180.72000000
1631435352.823433,180.71000000,180.72000000
1631435352.923609,180.71000000,180.72000000
1631435353.023693,180.71000000,180.72000000
1631435353.1234372,180.71000000,180.72000000
1631435353.223493,180.67000000,180.72000000
1631435353.3235,180.67000000,180.72000000
1631435353.42358,180.67000000,180.72000000
1631435353.523516,180.67000000,180.72000000
1631435353.623486,180.67000000,180.72000000
1631435353.723552,180.67000000,180.72000000
1631435353.823463,180.67000000,180.72000000
1631435353.9234738,180.63000000,180.72000000
1631435354.0243819,180.63000000,180.70000000
1631435354.1235049,180.64000000,180.71000000
1631435354.2235498,180.64000000,180.71000000
1631435354.3239338,180.64000000,180.71000000
1631435354.4244192,180.64000000,180.71000000
1631435354.523563,180.63000000,180.71000000
1631435354.623456,180.63000000,180.71000000
1631435354.723465,180.64000000,180.71000000
1631435354.8735812,180.64000000,180.71000000
1631435354.9274209,180.63000000,180.66000000
1631435355.023581,180.63000000,180.66000000
1631435355.1255722,180.63000000,180.66000000
1631435355.2236118,180.65000000,180.66000000
1631435355.32355,180.65000000,180.66000000
1631435355.424138,180.65000000,180.72000000
1631435355.524287,180.65000000,180.72000000
1631435355.62657,180.64000000,180.72000000
1631435355.723926,180.63000000,180.72000000
1631435355.82407,180.64000000,180.72000000
1631435355.923944,180.64000000,180.72000000
1631435356.0243058,180.64000000,180.72000000
1631435356.1235142,180.65000000,180.72000000
1631435356.2267342,180.64000000,180.72000000
1631435356.324086,180.64000000,180.72000000
1631435356.425555,180.64000000,180.72000000
1631435356.525908,180.64000000,180.72000000
1631435356.63452,180.64000000,180.72000000
1631435356.7341561,180.65000000,180.71000000
1631435356.834325,180.65000000,180.70000000
1631435356.934918,180.65000000,180.70000000
1631435357.03592,180.64000000,180.70000000
1631435357.141185,180.64000000,180.70000000
1631435357.2406259,180.64000000,180.70000000
1631435357.343424,180.65000000,180.70000000
1631435357.441663,180.66000000,180.71000000
1631435357.5421429,180.66000000,180.71000000
1631435357.6421602,180.66000000,180.71000000
1631435357.741667,180.66000000,180.70000000
1631435357.8828852,180.64000000,180.70000000
1631435357.946336,180.64000000,180.70000000
1631435358.0427651,180.64000000,180.70000000
1631435358.141908,180.64000000,180.69000000
1631435358.2426891,180.64000000,180.68000000
1631435358.346792,180.64000000,180.68000000
1631435358.7542882,180.64000000,180.68000000
1631435358.7576902,180.63000000,180.68000000
1631435358.838594,180.55000000,180.66000000
1631435358.9385312,180.55000000,180.65000000
1631435359.03852,180.55000000,180.65000000
1631435359.138774,180.55000000,180.65000000
1631435359.240153,180.54000000,180.65000000
1631435359.338882,180.54000000,180.65000000
1631435359.7776608,180.54000000,180.65000000
1631435359.78129,180.54000000,180.65000000
1631435359.824058,180.55000000,180.65000000
1631435359.924746,180.55000000,180.65000000
1631435360.024223,180.55000000,180.65000000
1631435360.124375,180.55000000,180.65000000
1631435360.223961,180.55000000,180.65000000
1631435360.325067,180.55000000,180.66000000
1631435360.423846,180.55000000,180.64000000
1631435360.5244741,180.58000000,180.64000000
1631435360.6253288,180.57000000,180.64000000
1631435360.724925,180.57000000,180.64000000
1631435360.824857,180.54000000,180.64000000
1631435360.950135,180.54000000,180.62000000
1631435361.0271628,180.53000000,180.57000000
1631435361.127021,180.53000000,180.57000000
1631435361.227524,180.53000000,180.57000000
1631435361.327682,180.53000000,180.57000000
1631435361.430799,180.53000000,180.62000000
1631435361.6007,180.53000000,180.62000000
1631435361.7023711,180.53000000,180.62000000
1631435361.800885,180.53000000,180.62000000
1631435361.901856,180.53000000,180.62000000
1631435362.001313,180.53000000,180.62000000
1631435362.101284,180.53000000,180.62000000
1631435362.201719,180.54000000,180.62000000
1631435362.30955,180.54000000,180.62000000
1631435362.401231,180.54000000,180.62000000
1631435362.504144,180.54000000,180.62000000
1631435362.602462,180.54000000,180.62000000
1631435362.702286,180.53000000,180.59000000
1631435362.8016262,180.58000000,180.65000000
1631435362.902014,180.61000000,180.65000000
1631435363.0047202,180.63000000,180.69000000
1631435363.102782,180.65000000,180.67000000
1631435363.202976,180.57000000,180.67000000
1631435363.310273,180.57000000,180.67000000
1631435363.402407,180.57000000,180.67000000
1631435363.502576,180.57000000,180.67000000
1631435363.642637,180.57000000,180.67000000
1631435363.743335,180.57000000,180.67000000
1631435363.900886,180.57000000,180.67000000
1631435363.959063,180.57000000,180.67000000
1631435364.045951,180.57000000,180.67000000
1631435364.14341,180.61000000,180.67000000
1631435364.243284,180.62000000,180.67000000
1631435364.345006,180.62000000,180.67000000
1631435364.444555,180.62000000,180.69000000
1631435364.5471082,180.62000000,180.69000000
1631435364.661637,180.62000000,180.69000000
1631435364.744529,180.62000000,180.69000000
1631435364.844469,180.62000000,180.69000000
1631435364.9447958,180.62000000,180.69000000
1631435365.044634,180.58000000,180.69000000
1631435365.144376,180.59000000,180.69000000
1631435365.244364,180.60000000,180.69000000
1631435365.344129,180.59000000,180.69000000
1631435365.444752,180.59000000,180.69000000
1631435365.6253161,180.59000000,180.68000000
1631435365.724852,180.59000000,180.67000000
1631435365.825196,180.57000000,180.67000000
1631435365.930353,180.56000000,180.67000000
1631435366.025065,180.53000000,180.65000000
1631435366.125141,180.53000000,180.65000000
1631435366.2251961,180.55000000,180.65000000
1631435366.331889,180.56000000,180.65000000
1631435366.430685,180.57000000,180.65000000
1631435366.525594,180.60000000,180.65000000
1631435366.6245492,180.60000000,180.65000000
1631435366.727764,180.56000000,180.65000000
1631435366.825948,180.56000000,180.65000000
1631435366.946697,180.56000000,180.65000000
1631435367.026093,180.56000000,180.65000000
1631435367.126178,180.58000000,180.65000000
1631435367.225434,180.59000000,180.65000000
1631435367.33073,180.56000000,180.65000000
1631435367.4521222,180.56000000,180.65000000
1631435367.5253718,180.56000000,180.65000000
1631435367.626483,180.56000000,180.65000000
1631435367.725507,180.57000000,180.63000000
1631435367.8270211,180.57000000,180.63000000
1631435367.9269829,180.57000000,180.63000000
1631435368.027516,180.59000000,180.65000000
1631435368.126546,180.59000000,180.65000000
1631435368.227214,180.57000000,180.65000000
1631435368.334274,180.57000000,180.65000000
1631435368.426145,180.58000000,180.65000000
1631435368.526863,180.59000000,180.65000000
1631435368.634349,180.60000000,180.65000000
1631435368.8253188,180.60000000,180.65000000
1631435368.926017,180.60000000,180.65000000
1631435369.027044,180.60000000,180.65000000
1631435369.1257422,180.60000000,180.65000000
1631435369.7134368,180.60000000,180.65000000
1631435369.720364,180.60000000,180.65000000
1631435369.720937,180.60000000,180.65000000
1631435369.72148,180.60000000,180.68000000
1631435369.773773,180.61000000,180.68000000
1631435369.9204302,180.61000000,180.68000000
1631435369.974823,180.61000000,180.68000000
1631435370.0750709,180.61000000,180.68000000
1631435370.173347,180.56000000,180.64000000
1631435370.275079,180.57000000,180.62000000
1631435370.373951,180.59000000,180.67000000
1631435370.4739552,180.58000000,180.67000000
1631435370.575042,180.58000000,180.67000000
1631435370.67503,180.59000000,180.67000000
1631435370.7753541,180.59000000,180.67000000
1631435370.875032,180.59000000,180.67000000
1631435370.9772842,180.59000000,180.67000000
1631435371.078829,180.61000000,180.67000000
1631435371.180692,180.61000000,180.67000000
1631435371.27828,180.61000000,180.67000000
1631435371.382536,180.61000000,180.67000000
1631435371.482881,180.61000000,180.69000000
1631435371.5832589,180.62000000,180.69000000
1631435371.686988,180.63000000,180.69000000
1631435371.783723,180.62000000,180.69000000
1631435371.884526,180.61000000,180.69000000
1631435371.9837859,180.62000000,180.69000000
1631435372.083495,180.62000000,180.69000000
1631435372.1833222,180.61000000,180.69000000
1631435372.2832892,180.61000000,180.69000000
1631435372.384109,180.63000000,180.69000000
1631435372.484869,180.63000000,180.69000000
1631435372.585129,180.64000000,180.69000000
1631435372.685466,180.65000000,180.69000000
1631435372.783961,180.65000000,180.69000000
1631435372.930563,180.67000000,180.70000000
1631435372.989084,180.68000000,180.70000000
1631435373.085307,180.68000000,180.70000000
1631435373.18765,180.68000000,180.70000000
1631435373.290177,180.66000000,180.70000000
1631435373.3850272,180.66000000,180.70000000
1631435373.4850738,180.66000000,180.70000000
1631435373.7074509,180.66000000,180.70000000
